Paper,Dataset,dim,N,query_size,label_cnt,query_label,distribution,label_range,query_label_cnt,K,Threads,M,serf_M,nprobe,ef_construction,ef_search,gamma,M_beta,alpha,L,partition_size_M,beamSize,split_factor,shift_factor,final_beam_multiply,kgraph_L,iter,S,R,B,kgraph_M,weight_search,Recall,QPS,selectivity,ConstructionTime,IndexSize,CompsPerQuery,File,Memory,B_unify,AL,Stitched_R,ef_max
DiskANN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,,,,,1.2,300,,,,,,,,,,,,,0.8974,1087.06,,-1,648.4102954864502,1118.35,logs/11-22-2024_sift1M_DiskANN/summary_DiskANN_sift1M_L300.txt,,,
DiskANN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,,,,,1.2,400,,,,,,,,,,,,,0.919,966.05,,-1,648.4102954864502,1401.15,logs/11-22-2024_sift1M_DiskANN/summary_DiskANN_sift1M_L400.txt,,,
DiskANN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,,,,,1.2,500,,,,,,,,,,,,,0.9326,745.56,,-1,648.4102954864502,1673.23,logs/11-22-2024_sift1M_DiskANN/summary_DiskANN_sift1M_L500.txt,,,
DiskANN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,,,,,1.2,1000,,,,,,,,,,,,,0.9625,440.81,,-1,648.4102954864502,2919.46,logs/11-22-2024_sift1M_DiskANN/summary_DiskANN_sift1M_L1000.txt,,,
iRangeGraph,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,1000,20,,,,,,,,,,,,,,,,,0.91313,6434.29,,-1,1487.3061599731445,624.0,logs/11-22-2024_sift1M_iRangeGraph/summary_iRangeGraph_sift1M_efs20.txt,,,
iRangeGraph,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,1000,40,,,,,,,,,,,,,,,,,0.97359,5122.92,,-1,1487.3061599731445,1040.0,logs/11-22-2024_sift1M_iRangeGraph/summary_iRangeGraph_sift1M_efs40.txt,,,
iRangeGraph,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,1000,60,,,,,,,,,,,,,,,,,0.99002,3656.6,,-1,1487.3061599731445,1447.0,logs/11-22-2024_sift1M_iRangeGraph/summary_iRangeGraph_sift1M_efs60.txt,,,
iRangeGraph,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,1000,80,,,,,,,,,,,,,,,,,0.99537,2805.7,,-1,1487.3061599731445,1836.0,logs/11-22-2024_sift1M_iRangeGraph/summary_iRangeGraph_sift1M_efs80.txt,,,
iRangeGraph,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,1000,100,,,,,,,,,,,,,,,,,0.99761,2373.23,,-1,1487.3061599731445,2209.0,logs/11-22-2024_sift1M_iRangeGraph/summary_iRangeGraph_sift1M_efs100.txt,,,
iRangeGraph,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,1000,150,,,,,,,,,,,,,,,,,0.99936,1651.24,,-1,1487.3061599731445,3084.0,logs/11-22-2024_sift1M_iRangeGraph/summary_iRangeGraph_sift1M_efs150.txt,,,
iRangeGraph,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,1000,200,,,,,,,,,,,,,,,,,0.99979,1266.0,,-1,1487.3061599731445,3888.0,logs/11-22-2024_sift1M_iRangeGraph/summary_iRangeGraph_sift1M_efs200.txt,,,
iRangeGraph,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,1000,300,,,,,,,,,,,,,,,,,0.99996,931.416,,-1,1487.3061599731445,5340.0,logs/11-22-2024_sift1M_iRangeGraph/summary_iRangeGraph_sift1M_efs300.txt,,,
iRangeGraph,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,1000,400,,,,,,,,,,,,,,,,,0.99998,747.49,,-1,1487.3061599731445,6630.0,logs/11-22-2024_sift1M_iRangeGraph/summary_iRangeGraph_sift1M_efs400.txt,,,
iRangeGraph,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,1000,500,,,,,,,,,,,,,,,,,0.99999,614.531,,-1,1487.3061599731445,7797.0,logs/11-22-2024_sift1M_iRangeGraph/summary_iRangeGraph_sift1M_efs500.txt,,,
iRangeGraph,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,1000,1000,,,,,,,,,,,,,,,,,1.0,293.574,,-1,1487.3061599731445,12465.0,logs/11-22-2024_sift1M_iRangeGraph/summary_iRangeGraph_sift1M_efs1000.txt,,,
Milvus,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,1,,,,,,,,,,,,,,,,,,,0.95461,143.49305281218062,,-1,0,-1,logs/11-24-2024_sift1M_Milvus/summary_Milvus_sift1M_nprobe1.txt,,,
Milvus,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,3,,,,,,,,,,,,,,,,,,,0.95675,150.69627122385535,,-1,0,-1,logs/11-24-2024_sift1M_Milvus/summary_Milvus_sift1M_nprobe3.txt,,,
Milvus,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,5,,,,,,,,,,,,,,,,,,,0.95356,141.2019672432015,,-1,0,-1,logs/11-24-2024_sift1M_Milvus/summary_Milvus_sift1M_nprobe5.txt,,,
Milvus,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,10,,,,,,,,,,,,,,,,,,,0.97003,138.23130011817062,,-1,0,-1,logs/11-24-2024_sift1M_Milvus/summary_Milvus_sift1M_nprobe10.txt,,,
Milvus,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,20,,,,,,,,,,,,,,,,,,,0.93665,126.9774202374853,,-1,0,-1,logs/11-24-2024_sift1M_Milvus/summary_Milvus_sift1M_nprobe20.txt,,,
Milvus,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,30,,,,,,,,,,,,,,,,,,,0.93185,121.73410827933711,,-1,0,-1,logs/11-24-2024_sift1M_Milvus/summary_Milvus_sift1M_nprobe30.txt,,,
Milvus,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,50,,,,,,,,,,,,,,,,,,,0.93405,125.35042827469262,,-1,0,-1,logs/11-24-2024_sift1M_Milvus/summary_Milvus_sift1M_nprobe50.txt,,,
Milvus,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,80,,,,,,,,,,,,,,,,,,,0.92727,122.1680817291716,,-1,0,-1,logs/11-24-2024_sift1M_Milvus/summary_Milvus_sift1M_nprobe80.txt,,,
Milvus,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,100,,,,,,,,,,,,,,,,,,,0.94703,119.95450341631347,,-1,0,-1,logs/11-24-2024_sift1M_Milvus/summary_Milvus_sift1M_nprobe100.txt,,,
Milvus,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,150,,,,,,,,,,,,,,,,,,,0.92406,106.31595805723235,,-1,0,-1,logs/11-24-2024_sift1M_Milvus/summary_Milvus_sift1M_nprobe150.txt,,,
Milvus,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,200,,,,,,,,,,,,,,,,,,,0.92825,109.11717553747553,,-1,0,-1,logs/11-24-2024_sift1M_Milvus/summary_Milvus_sift1M_nprobe200.txt,,,
Milvus,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,300,,,,,,,,,,,,,,,,,,,0.92389,100.01372048730097,,-1,0,-1,logs/11-24-2024_sift1M_Milvus/summary_Milvus_sift1M_nprobe300.txt,,,
NHQ_nsw,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,20,,,,,,,,,,,,,,,,,0.15777,18376.9,,-1,645.637619972229,277.322,logs/11-26-2024_sift1M_NHQ_nsw/summary_NHQ_nsw_sift1M_weightsearch140000_efsearch20.txt,666.0,,
NHQ_nsw,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,40,,,,,,,,,,,,,,,,,0.47683,7808.71,,-1,645.637619972229,523.877,logs/11-26-2024_sift1M_NHQ_nsw/summary_NHQ_nsw_sift1M_weightsearch140000_efsearch40.txt,665.0,,
NHQ_nsw,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,60,,,,,,,,,,,,,,,,,0.66226,6754.2,,-1,645.637619972229,752.874,logs/11-26-2024_sift1M_NHQ_nsw/summary_NHQ_nsw_sift1M_weightsearch140000_efsearch60.txt,666.0,,
NHQ_nsw,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,80,,,,,,,,,,,,,,,,,0.77161,4408.68,,-1,645.637619972229,967.326,logs/11-26-2024_sift1M_NHQ_nsw/summary_NHQ_nsw_sift1M_weightsearch140000_efsearch80.txt,666.0,,
NHQ_nsw,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,100,,,,,,,,,,,,,,,,,0.84367,4372.8,,-1,645.637619972229,1169.61,logs/11-26-2024_sift1M_NHQ_nsw/summary_NHQ_nsw_sift1M_weightsearch140000_efsearch100.txt,666.0,,
NHQ_nsw,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,150,,,,,,,,,,,,,,,,,0.93393,2569.46,,-1,645.637619972229,1634.1,logs/11-26-2024_sift1M_NHQ_nsw/summary_NHQ_nsw_sift1M_weightsearch140000_efsearch150.txt,666.0,,
NHQ_nsw,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,200,,,,,,,,,,,,,,,,,0.96981,2308.61,,-1,645.637619972229,2052.42,logs/11-26-2024_sift1M_NHQ_nsw/summary_NHQ_nsw_sift1M_weightsearch140000_efsearch200.txt,665.0,,
NHQ_nsw,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,500,,,,,,,,,,,,,,,,,0.99934,1509.72,,-1,645.637619972229,4072.39,logs/11-26-2024_sift1M_NHQ_nsw/summary_NHQ_nsw_sift1M_weightsearch140000_efsearch500.txt,666.0,,
NHQ_nsw,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,400,,,,,,,,,,,,,,,,,0.9978,1509.46,,-1,645.637619972229,3464.5,logs/11-26-2024_sift1M_NHQ_nsw/summary_NHQ_nsw_sift1M_weightsearch140000_efsearch400.txt,666.0,,
NHQ_nsw,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,300,,,,,,,,,,,,,,,,,0.99168,1479.41,,-1,645.637619972229,2799.62,logs/11-26-2024_sift1M_NHQ_nsw/summary_NHQ_nsw_sift1M_weightsearch140000_efsearch300.txt,665.0,,
NHQ_nsw,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,1000,,,,,,,,,,,,,,,,,0.99999,637.445,,-1,645.637619972229,6613.83,logs/11-26-2024_sift1M_NHQ_nsw/summary_NHQ_nsw_sift1M_weightsearch140000_efsearch1000.txt,667.0,,
RII,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,4,,,,,,,,,,,0.18152,685.7298612434478,,-1,12.708712577819824,-1,logs/11-26-2024_sift1M_RII/summary_RII_sift1M.txt,1029.30859375,,
RII,sift1M,128,1000000,10000,1,1,random,8,1,10,128,,,,,,,,,,,4,,,,,,,,,,,0.18152,685.7298612434478,,15.459709405899048,12.708712577819824,-1,logs/11-26-2024_sift1M_RII/summary_RII_sift1M.txt,1843.546875,,
RII,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,4,,,,,,,,,,,0.18152,684.5263076103869,,-1,12.708712577819824,-1,logs/11-26-2024_sift1M_RII/summary_RII_sift1M.txt,1029.7421875,,
RII,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,4,,,,,,,,,,,0.0927,1135.8061078488615,,-1,12.708712577819824,-1,logs/11-26-2024_sift1M_RII/summary_RII_sift1M.txt,1029.3984375,,
RII,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,4,,,,,,,,,,,0.18152,691.9985897714744,,-1,12.708712577819824,-1,logs/11-26-2024_sift1M_RII/summary_RII_sift1M.txt,1031.25390625,,
RII,sift1M,128,1000000,10000,1,1,random,8,1,10,128,,,,,,,,,,,32,,,,,,,,,,,0.18152,691.9985897714744,,97.71472454071045,66.2560224533081,-1,logs/11-26-2024_sift1M_RII/summary_RII_sift1M.txt,1031.2578125,,
RII,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,32,,,,,,,,,,,0.61632,597.4279868714389,,-1,66.2560224533081,-1,logs/11-26-2024_sift1M_RII/summary_RII_sift1M.txt,1029.8125,,
RII,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,64,,,,,,,,,,,0.70243,503.984892988235,,-1,127.45299339294434,-1,logs/11-26-2024_sift1M_RII/summary_RII_sift1M.txt,1269.953125,,
SeRF,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,8,,1000,20,,,,,,,,,,,,,,,,,0.6564,6333.0,,-1,183.33124446868896,339.0,logs/11-26-2024_sift1M_SeRF/summary_SeRF_sift1M_weightsearch140000_efsearch20.txt,1078.04296875,,
SeRF,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,8,,1000,40,,,,,,,,,,,,,,,,,0.7922,4094.0,,-1,183.33124446868896,530.0,logs/11-26-2024_sift1M_SeRF/summary_SeRF_sift1M_weightsearch140000_efsearch40.txt,1077.0546875,,
SeRF,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,8,,1000,60,,,,,,,,,,,,,,,,,0.8561,2950.0,,-1,183.33124446868896,707.0,logs/11-26-2024_sift1M_SeRF/summary_SeRF_sift1M_weightsearch140000_efsearch60.txt,1077.0546875,,
SeRF,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,8,,1000,80,,,,,,,,,,,,,,,,,0.8943,2410.0,,-1,183.33124446868896,875.0,logs/11-26-2024_sift1M_SeRF/summary_SeRF_sift1M_weightsearch140000_efsearch80.txt,1077.05078125,,
SeRF,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,8,,1000,100,,,,,,,,,,,,,,,,,0.9182,2042.0,,-1,183.33124446868896,1035.0,logs/11-26-2024_sift1M_SeRF/summary_SeRF_sift1M_weightsearch140000_efsearch100.txt,1076.8359375,,
SeRF,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,8,,1000,150,,,,,,,,,,,,,,,,,0.9513,1504.0,,-1,183.33124446868896,1415.0,logs/11-26-2024_sift1M_SeRF/summary_SeRF_sift1M_weightsearch140000_efsearch150.txt,1077.046875,,
SeRF,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,8,,1000,200,,,,,,,,,,,,,,,,,0.9682,1187.0,,-1,183.33124446868896,1769.0,logs/11-26-2024_sift1M_SeRF/summary_SeRF_sift1M_weightsearch140000_efsearch200.txt,1077.05078125,,
SeRF,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,8,,1000,300,,,,,,,,,,,,,,,,,0.9824,759.0,,-1,183.33124446868896,2420.0,logs/11-26-2024_sift1M_SeRF/summary_SeRF_sift1M_weightsearch140000_efsearch300.txt,1077.0546875,,
SeRF,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,8,,1000,400,,,,,,,,,,,,,,,,,0.9885,690.0,,-1,183.33124446868896,3016.0,logs/11-26-2024_sift1M_SeRF/summary_SeRF_sift1M_weightsearch140000_efsearch400.txt,1077.05078125,,
SeRF,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,8,,1000,500,,,,,,,,,,,,,,,,,0.9916,571.0,,-1,183.33124446868896,3574.0,logs/11-26-2024_sift1M_SeRF/summary_SeRF_sift1M_weightsearch140000_efsearch500.txt,1077.05078125,,
SeRF,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,8,,1000,1000,,,,,,,,,,,,,,,,,0.9963,308.0,,-1,183.33124446868896,5990.0,logs/11-26-2024_sift1M_SeRF/summary_SeRF_sift1M_weightsearch140000_efsearch1000.txt,1077.0546875,,
Vamana_tree,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,,20,2,,16,,,,,,,0.6916599999999911,2112.606987679065,,-1,735.0336151123047,3516.58,logs/11-27-2024_sift1M_Vamana_tree/summary_Vamana_tree_sift1M_beamsize20.txt,4835.04296875,,
Vamana_tree,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,,40,2,,16,,,,,,,0.7272299999999916,1256.7374326751121,,-1,735.0336151123047,6041.16,logs/11-27-2024_sift1M_Vamana_tree/summary_Vamana_tree_sift1M_beamsize40.txt,4833.66015625,,
Vamana_tree,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,,60,2,,16,,,,,,,0.7436299999999919,978.2477172842304,,-1,735.0336151123047,8386.79,logs/11-27-2024_sift1M_Vamana_tree/summary_Vamana_tree_sift1M_beamsize60.txt,4835.6875,,
Vamana_tree,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,,80,2,,16,,,,,,,0.7548899999999931,784.6458077630267,,-1,735.0336151123047,10095.5,logs/11-27-2024_sift1M_Vamana_tree/summary_Vamana_tree_sift1M_beamsize80.txt,4833.6171875,,
Vamana_tree,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,,100,2,,16,,,,,,,0.7643899999999944,659.315408264836,,-1,735.0336151123047,11542.9,logs/11-27-2024_sift1M_Vamana_tree/summary_Vamana_tree_sift1M_beamsize100.txt,4836.359375,,
Vamana_tree,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,,150,2,,16,,,,,,,0.7847099999999928,449.78718479538674,,-1,735.0336151123047,15092.0,logs/11-27-2024_sift1M_Vamana_tree/summary_Vamana_tree_sift1M_beamsize150.txt,4836.609375,,
Vamana_tree,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,,200,2,,16,,,,,,,0.8028699999999901,311.84533675643416,,-1,735.0336151123047,17957.7,logs/11-27-2024_sift1M_Vamana_tree/summary_Vamana_tree_sift1M_beamsize200.txt,4835.625,,
Vamana_tree,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,,300,2,,16,,,,,,,0.8303599999999874,168.05213149001975,,-1,735.0336151123047,22882.5,logs/11-27-2024_sift1M_Vamana_tree/summary_Vamana_tree_sift1M_beamsize300.txt,4836.6328125,,
Vamana_tree,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,,400,2,,16,,,,,,,0.8537999999999872,108.74490211279011,,-1,735.0336151123047,26765.2,logs/11-27-2024_sift1M_Vamana_tree/summary_Vamana_tree_sift1M_beamsize400.txt,4836.66015625,,
Vamana_tree,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,,500,2,,16,,,,,,,0.8718999999999829,77.12556884948631,,-1,735.0336151123047,30446.6,logs/11-27-2024_sift1M_Vamana_tree/summary_Vamana_tree_sift1M_beamsize500.txt,4836.515625,,
Vamana_tree,sift1M,128,1000000,10000,1,1,random,8,1,10,1,,,,,,,,,,,,1000,2,,16,,,,,,,0.9274699999999717,30.502411043375204,,-1,735.0336151123047,40989.1,logs/11-27-2024_sift1M_Vamana_tree/summary_Vamana_tree_sift1M_beamsize1000.txt,4835.66015625,,
ACORN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,20,12.0,64,,,,,,,,,,,,,,,0.875,1974.487,,-1,1019.6157360076904,947.676,logs/11-27-2024_sift1M_ACORN/summary_ACORN_sift1M_efs20.txt,11107.62109375,,
ACORN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,40,12.0,64,,,,,,,,,,,,,,,0.956,1182.232,,-1,1019.6157360076904,1563.77,logs/11-27-2024_sift1M_ACORN/summary_ACORN_sift1M_efs40.txt,11109.5859375,,
ACORN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,60,12.0,64,,,,,,,,,,,,,,,0.978,855.558,,-1,1019.6157360076904,2098.261,logs/11-27-2024_sift1M_ACORN/summary_ACORN_sift1M_efs60.txt,11110.58984375,,
ACORN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,80,12.0,64,,,,,,,,,,,,,,,0.987,715.848,,-1,1019.6157360076904,2580.574,logs/11-27-2024_sift1M_ACORN/summary_ACORN_sift1M_efs80.txt,11110.578125,,
ACORN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,150,12.0,64,,,,,,,,,,,,,,,0.996,419.489,,-1,1019.6157360076904,4026.158,logs/11-27-2024_sift1M_ACORN/summary_ACORN_sift1M_efs150.txt,11109.578125,,
ACORN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,100,12.0,64,,,,,,,,,,,,,,,0.992,420.914,,-1,1019.6157360076904,3027.096,logs/11-27-2024_sift1M_ACORN/summary_ACORN_sift1M_efs100.txt,11110.58984375,,
ACORN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,200,12.0,64,,,,,,,,,,,,,,,0.998,344.26,,-1,1019.6157360076904,4908.82,logs/11-27-2024_sift1M_ACORN/summary_ACORN_sift1M_efs200.txt,11109.5859375,,
ACORN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,300,12.0,64,,,,,,,,,,,,,,,0.999,252.492,,-1,1019.6157360076904,6452.245,logs/11-27-2024_sift1M_ACORN/summary_ACORN_sift1M_efs300.txt,11110.5859375,,
ACORN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,400,12.0,64,,,,,,,,,,,,,,,1.0,195.295,,-1,1019.6157360076904,7793.144,logs/11-27-2024_sift1M_ACORN/summary_ACORN_sift1M_efs400.txt,11110.5859375,,
ACORN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,500,12.0,64,,,,,,,,,,,,,,,1.0,169.689,,-1,1019.6157360076904,8995.564,logs/11-27-2024_sift1M_ACORN/summary_ACORN_sift1M_efs500.txt,11108.58984375,,
ACORN,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,1000,12.0,64,,,,,,,,,,,,,,,1.0,93.392,,-1,1019.6157360076904,13785.551,logs/11-27-2024_sift1M_ACORN/summary_ACORN_sift1M_efs1000.txt,11109.5859375,,
HNSW,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,20,,,,,,,,,,,,,,,,,0.741,171.281,,-1,808.806978225708,1003.802,logs/11-27-2024_sift1M_HNSW/summary_HNSW_sift1M_efs20.txt,57175.91015625,,
HNSW,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,60,,,,,,,,,,,,,,,,,0.94,156.867,,-1,808.806978225708,2747.66,logs/11-27-2024_sift1M_HNSW/summary_HNSW_sift1M_efs60.txt,57175.19921875,,
HNSW,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,100,,,,,,,,,,,,,,,,,0.979,153.219,,-1,808.806978225708,4532.081,logs/11-27-2024_sift1M_HNSW/summary_HNSW_sift1M_efs100.txt,57176.9140625,,
HNSW,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,40,,,,,,,,,,,,,,,,,0.884,152.12,,-1,808.806978225708,1864.719,logs/11-27-2024_sift1M_HNSW/summary_HNSW_sift1M_efs40.txt,57175.9140625,,
HNSW,sift1M,128,1000000,10000,1,1,random,8,1,10,1,40,,,1000,200,,,,,,,,,,,,,,,,,0.997,143.987,,-1,808.806978225708,9023.831,logs/11-27-2024_sift1M_HNSW/summary_HNSW_sift1M_efs200.txt,57176.90625,,
